,U1_GVposition,U1_ActivePower,Maris_level,Magat_level,Tailrace_level
21284,95.5652,81.5174,106.304,183.419,106.787
21285,95.4125,81.5174,106.304,183.419,106.787
21286,95.298,81.219,106.304,183.419,106.787
21287,95.1835,81.219,106.304,183.419,106.787
21288,95.1835,80.9565,106.304,183.419,106.787
21289,95.1835,80.7291,106.304,183.419,106.787
21290,95.298,80.5709,106.304,183.419,106.787
21291,95.298,80.797,106.304,183.419,106.787
21292,95.4125,80.797,106.304,183.419,106.787
21293,95.2598,76.5866,106.444,183.419,106.752
21294,96.7483,76.5866,106.444,183.419,106.752
21295,97.9696,78.2952,106.444,183.419,106.752
21296,98.2749,78.2952,106.444,183.419,106.752
21297,98.2749,80.2937,106.444,183.419,106.752
21298,98.2749,81.4706,106.444,183.419,106.752
21299,98.2749,81.6293,106.444,183.419,106.752
21300,98.2749,81.9172,106.444,183.419,106.752
21301,98.2749,82.2072,106.444,183.419,106.752
21302,98.2749,81.9495,106.444,183.419,106.752
21303,98.2749,82.1089,106.444,183.419,106.752
21304,98.1604,82.3849,106.444,183.419,106.752
21305,97.8551,82.3849,106.444,183.419,106.752
21306,97.5498,82.3849,106.444,183.419,106.752
21307,97.2444,82.3849,106.444,183.419,106.752
21308,97.0918,82.3849,106.444,183.419,106.752
21309,96.8246,82.3849,106.444,183.419,106.752
21310,96.5956,82.3849,106.444,183.419,106.752
21311,96.4048,81.8008,106.444,183.419,106.752
21312,96.2521,81.6473,106.444,183.419,106.752
21313,96.0995,81.6473,106.444,183.419,106.752
21314,95.9468,81.6473,106.444,183.419,106.752
21315,95.756,81.6473,106.444,183.419,106.752
21316,95.756,81.4005,106.444,183.419,106.752
21317,95.5652,81.4005,106.444,183.419,106.752
21318,95.4125,81.2091,106.444,183.419,106.752
21319,95.4125,81.2091,106.444,183.419,106.872
21320,95.298,81.0136,106.444,183.419,106.872
21321,95.4125,80.7952,106.444,183.419,106.872
21322,95.527,80.7952,106.444,183.419,106.872
21323,95.6415,80.6177,106.444,183.419,106.872
21324,95.6415,80.8614,106.444,183.419,106.872
21325,95.756,80.8614,106.444,183.419,106.872
21326,95.756,81.0395,106.444,183.419,106.872
21327,95.8705,81.0395,106.444,183.419,106.872
21328,95.756,80.8896,106.444,183.419,106.872
21329,95.6415,80.8896,106.444,183.419,106.872
21330,95.6415,81.1262,106.444,183.419,106.872
21331,95.527,81.1262,106.444,183.419,106.872
21332,95.527,80.9608,106.444,183.419,106.872
21333,95.3743,80.9608,106.444,183.419,106.872
21334,95.0308,76.8518,106.216,183.419,106.528
21335,96.0231,76.8518,106.216,183.419,106.528
21336,96.3285,78.903,106.216,183.419,106.528
21337,96.3285,80.8328,106.216,183.419,106.528
21338,96.0995,81.6129,106.216,183.419,106.528
21339,95.8323,81.6129,106.216,183.419,106.528
21340,95.527,81.7886,106.216,183.419,106.528
21341,95.1835,81.7886,106.216,183.419,106.528
21342,96.3666,79.0109,106.216,183.419,106.528
21343,97.8933,79.0109,106.216,183.419,106.528
21344,99.4199,79.2133,106.216,183.419,106.528
21345,100.183,79.2133,106.216,183.419,106.528
21346,100.183,80.3773,106.216,183.419,106.528
21347,100.069,80.3773,106.216,183.419,106.528
21348,100.069,82.3596,106.216,183.419,106.528
21349,100.069,82.863,106.216,183.419,106.528
21350,100.069,83.118,106.216,183.419,106.528
21351,100.069,82.9966,106.216,183.419,106.528
21352,100.069,82.8687,106.216,183.419,106.528
21353,100.069,83.1867,106.216,183.419,106.528
21354,100.069,83.3585,106.216,183.419,106.528
21355,100.069,83.1646,106.216,183.419,106.528
21356,100.069,83.0403,106.216,183.419,106.528
21357,100.069,82.8407,106.216,183.419,106.528
21358,100.069,83.1385,106.216,183.419,106.528
21359,100.069,82.9924,106.216,183.419,106.528
21360,100.069,83.1364,106.216,183.419,106.528
21361,100.069,82.9101,106.216,183.419,106.528
21362,100.069,83.0427,106.216,183.419,106.528
21363,98.6184,83.0427,106.216,183.419,106.528
21364,97.0918,83.0427,106.216,183.419,106.528
21365,95.6033,84.3376,106.216,183.419,106.528
21366,96.1376,77.9408,106.216,183.419,106.528
21367,97.6261,77.9408,106.216,183.419,106.528
21368,98.3894,78.8801,106.216,183.419,106.528
21369,98.3894,81.9872,106.216,183.419,106.528
21370,98.3894,82.2243,106.216,183.419,106.528
21371,98.3894,82.5643,106.216,183.419,106.528
21372,98.5421,82.5643,106.216,183.419,106.528
21373,98.4276,82.5643,106.216,183.419,106.528
21374,98.4276,82.695,106.216,183.419,106.528
21375,98.4276,82.3581,106.216,183.419,106.528
21376,98.4276,82.604,106.216,183.419,106.528
21377,98.2749,82.604,106.216,183.419,106.528
21378,98.3894,82.604,106.216,183.419,106.528
21379,98.0078,82.604,106.216,183.419,106.528
21380,96.5193,82.604,106.216,183.419,106.528
21381,95.069,83.192,106.216,183.419,106.528
21382,95.8705,78.0292,106.19,183.419,106.528
21383,96.9391,78.0292,106.19,183.419,106.528
21384,97.3589,78.0292,106.19,183.419,106.528
21385,97.2444,80.8342,106.19,183.419,106.528
21386,97.1299,81.8589,106.19,183.419,106.528
21387,96.9773,81.8589,106.19,183.419,106.528
21388,96.8628,81.8589,106.19,183.419,106.528
21389,96.8628,81.5901,106.19,183.419,106.528
21390,96.7101,81.5901,106.19,183.419,106.528
21391,96.5575,81.5901,106.19,183.419,106.528
21392,96.443,81.7077,106.19,183.419,106.528
21393,96.3285,81.7077,106.19,183.419,106.528
21394,96.0995,81.7077,106.19,183.419,106.528
21395,95.8323,81.9438,106.19,183.419,106.528
21396,95.5652,81.9438,106.19,183.419,106.528
21397,95.2598,81.6472,106.19,183.419,106.528
21398,95.069,81.6472,106.19,183.419,106.528
21399,95.0308,77.526,106.19,183.419,106.528
21400,96.2521,77.526,106.19,183.419,106.528
21401,96.901,77.526,106.19,183.419,106.528
21402,97.3589,80.0591,106.19,183.419,106.528
21403,97.4734,80.0591,106.19,183.419,106.528
21404,97.4734,81.6392,106.19,183.419,106.528
21405,97.5879,81.6392,106.19,183.419,106.528
21406,97.5879,82.1076,106.19,183.419,106.528
21407,97.4734,82.2321,106.19,183.419,106.528
21408,97.3589,82.3641,106.19,183.419,106.528
21409,97.2444,82.3641,106.19,183.419,106.528
21410,97.1299,82.3641,106.19,183.419,106.528
21411,97.0154,82.3641,106.19,183.419,106.528
21412,96.901,82.3641,106.19,183.419,106.528
21413,96.7865,82.3641,106.19,183.419,106.528
21414,96.672,82.1845,106.19,183.419,106.528
21415,96.672,81.2455,106.19,183.419,106.528
21416,96.8628,81.2455,106.19,183.419,106.528
21417,97.1299,81.2455,106.19,183.419,106.528
21418,97.3208,81.7584,106.19,183.419,106.528
21419,97.4353,81.7584,106.19,183.419,106.528
21420,97.4353,81.9034,106.19,183.419,106.528
21421,96.8628,81.9034,106.19,183.419,106.528
21422,95.9468,82.2035,106.19,183.419,106.528
21423,95.6415,77.5858,106.074,183.419,106.505
21424,95.6415,78.6513,106.074,183.419,106.505
21425,97.1681,78.6513,106.074,183.419,106.505
21426,98.6947,78.6513,106.074,183.419,106.505
21427,100.069,79.6354,106.074,183.419,106.505
21428,100.183,79.6354,106.074,183.419,106.505
21429,100.183,81.918,106.074,183.419,106.505
21430,100.183,83.0169,106.074,183.419,106.505
21431,100.183,83.1463,106.074,183.419,106.505
21432,100.183,83.3057,106.074,183.419,106.505
21433,100.183,83.0795,106.074,183.419,106.505
21434,100.183,83.2502,106.074,183.419,106.505
21435,100.183,83.3843,106.074,183.419,106.505
21436,100.183,83.5795,106.074,183.419,106.505
21437,100.183,83.2931,106.074,183.419,106.505
21438,100.183,83.5478,106.074,183.419,106.505
21439,100.183,83.3907,106.074,183.419,106.505
21440,100.183,83.2559,106.074,183.419,106.505
21441,100.183,83.4309,106.074,183.419,106.505
21442,100.183,83.2647,106.074,183.419,106.505
21443,100.183,83.38,106.074,183.419,106.505
21444,100.183,83.265,106.074,183.419,106.505
21445,100.183,83.3939,106.074,183.419,106.505
21446,100.183,83.5322,106.074,183.419,106.505
21447,100.183,83.3392,106.074,183.419,106.505
21448,100.183,83.4737,106.074,183.419,106.505
21449,100.031,83.4737,106.074,183.419,106.505
21450,98.6566,83.3323,106.074,183.419,106.505
21451,97.1299,83.3323,106.074,183.419,106.505
21452,95.6415,83.3323,106.074,183.419,106.505
21453,95.3362,76.2557,106.074,183.419,106.505
21454,95.3362,77.7349,106.074,183.419,106.505
21455,96.7865,77.7349,106.074,183.419,106.505
21456,98.3131,77.7349,106.074,183.419,106.505
21457,98.8856,77.7349,106.074,183.419,106.505
21458,98.8856,79.9933,106.074,183.419,106.505
21459,99.0001,79.9933,106.074,183.419,106.505
21460,99.0001,82.2911,106.074,183.419,106.505
21461,99.0001,82.6378,106.074,183.419,106.505
21462,98.8856,82.6378,106.074,183.419,106.505
21463,99.0001,82.8201,106.074,183.419,106.505
21464,99.1146,82.5823,106.074,183.419,106.505
21465,99.1146,82.7284,106.074,183.419,106.505
21466,99.0001,82.7284,106.074,183.419,106.505
21467,99.1146,82.8828,106.074,183.419,106.505
21468,99.1146,82.7659,106.074,183.419,106.505
21469,99.1146,82.488,106.074,183.419,106.505
21470,99.1146,83.0171,106.074,183.419,106.505
21471,99.1146,82.8197,106.074,183.419,106.505
21472,99.0001,82.8197,106.074,183.419,106.505
21473,99.1527,82.8197,106.074,183.419,106.505
21474,98.8856,82.8197,106.074,183.419,106.505
21475,97.4734,83.8233,106.074,183.419,106.505
21476,95.9468,83.8233,106.074,183.419,106.505
21477,96.214,77.1355,106.196,183.419,106.38
21478,97.2444,77.1355,106.196,183.419,106.38
21479,97.8933,79.013,106.196,183.419,106.38
21480,98.2749,79.013,106.196,183.419,106.38
21481,98.4276,79.013,106.196,183.419,106.38
21482,98.4276,82.0622,106.196,183.419,106.38
21483,98.3131,82.0622,106.196,183.419,106.38
21484,98.3131,82.5053,106.196,183.419,106.38
21485,98.6566,82.5053,106.196,183.419,106.38
21486,99.0001,82.5053,106.196,183.419,106.38
21487,99.1146,81.71,106.196,183.419,106.38
21488,100.145,81.71,106.196,183.419,106.38
21489,100.145,82.594,106.196,183.419,106.38
21490,100.145,82.594,106.196,183.419,106.575
21491,100.145,83.2513,106.196,183.419,106.575
21492,100.145,83.3796,106.196,183.419,106.575
21493,100.145,83.0978,106.196,183.419,106.575
21494,100.145,83.337,106.196,183.419,106.575
21495,100.145,83.1752,106.196,183.419,106.575
21496,100.145,83.3412,106.196,183.419,106.575
21497,100.145,83.1692,106.196,183.419,106.575
21498,100.145,83.3487,106.196,183.419,106.575
21499,100.145,83.2111,106.196,183.419,106.575
21500,100.145,83.3694,106.196,183.419,106.575
21501,100.145,83.1951,106.196,183.419,106.575
21502,100.145,83.3572,106.196,183.419,106.575
21503,100.145,83.2336,106.196,183.419,106.575
21504,100.145,83.4661,106.196,183.419,106.575
21505,100.145,83.348,106.196,183.419,106.575
21506,100.145,83.1478,106.196,183.419,106.575
21507,100.145,83.7041,106.196,183.419,106.575
21508,100.145,83.4523,106.196,183.419,106.575
21509,100.145,83.6041,106.196,183.419,106.575
21510,100.145,83.2999,106.196,183.419,106.575
21511,100.145,83.5588,106.196,183.419,106.575
21512,100.145,83.687,106.196,183.419,106.575
21513,100.145,83.687,106.196,183.419,106.389
21514,100.145,83.4871,106.196,183.419,106.389
21515,100.145,83.3689,106.196,183.419,106.389
21516,100.145,83.2418,106.196,183.419,106.389
21517,100.145,83.426,106.196,183.419,106.389
21518,100.145,83.6641,106.196,183.419,106.389
21519,100.145,83.2525,106.196,183.419,106.389
21520,100.145,83.4314,106.196,183.419,106.389
21521,100.145,83.5427,106.196,183.419,106.389
21522,100.145,83.2492,106.196,183.419,106.389
21523,100.145,83.4175,106.196,183.419,106.389
21524,100.145,83.5286,106.196,183.419,106.389
21525,100.145,83.2569,106.196,183.419,106.389
21526,100.145,83.3837,106.196,183.419,106.389
21527,100.145,83.2572,106.196,183.419,106.389
21528,100.145,83.1005,106.196,183.419,106.389
21529,100.145,83.2775,106.196,183.419,106.389
21530,100.145,83.5304,106.196,183.419,106.389
21531,100.145,83.3244,106.196,183.419,106.389
21532,100.145,83.4611,106.196,183.419,106.389
21533,100.145,83.2976,106.196,183.419,106.389
21534,100.145,83.1838,106.196,183.419,106.389
21535,100.145,83.315,106.196,183.419,106.389
21536,100.145,83.315,106.07,183.419,106.389
21537,100.145,83.1677,106.07,183.419,106.389
21538,100.145,83.3053,106.07,183.419,106.389
21539,100.145,83.4905,106.07,183.419,106.389
21540,100.145,83.3578,106.07,183.419,106.389
21541,100.145,83.182,106.07,183.419,106.389
21542,100.145,83.4084,106.07,183.419,106.389
21543,100.145,83.5266,106.07,183.419,106.389
21544,100.145,83.5266,106.07,183.419,106.533
21545,100.145,83.3239,106.07,183.419,106.533
21546,100.145,83.1692,106.07,183.419,106.533
21547,100.145,83.2961,106.07,183.419,106.533
21548,100.145,83.1078,106.07,183.419,106.533
21549,100.145,83.267,106.07,183.419,106.533
21550,100.145,83.0101,106.07,183.419,106.533
21551,100.145,83.2556,106.07,183.419,106.533
21552,98.9237,83.2556,106.07,183.419,106.533
21553,97.3971,83.9974,106.07,183.419,106.533
21554,95.8705,83.9974,106.07,183.419,106.533
21555,95.1453,77.4259,106.07,183.419,106.398
21556,96.6338,77.4259,106.07,183.419,106.398
21557,97.8933,79.172,106.07,183.419,106.398
21558,98.3131,79.172,106.07,183.419,106.398
21559,98.3131,81.635,106.07,183.419,106.398
21560,98.4276,81.635,106.07,183.419,106.398
21561,98.4276,82.4538,106.07,183.419,106.398
21562,98.3131,82.4538,106.07,183.419,106.398
21563,98.3131,82.7154,106.07,183.419,106.398
21564,98.4276,82.5214,106.07,183.419,106.398
21565,99.1527,82.5214,106.07,183.419,106.398
21566,100.145,81.796,106.07,183.419,106.398
21567,100.145,83.1466,106.07,183.419,106.398
21568,100.145,83.5389,106.07,183.419,106.398
21569,100.145,83.2973,106.07,183.419,106.398
21570,100.145,83.4484,106.07,183.419,106.398
21571,100.145,83.1079,106.07,183.419,106.398
21572,100.145,83.5527,106.07,183.419,106.398
21573,100.145,83.2456,106.07,183.419,106.398
21574,100.145,82.9664,106.07,183.419,106.398
21575,100.145,83.2784,106.07,183.419,106.398
21576,100.145,83.3911,106.07,183.419,106.398
21577,100.145,83.1755,106.07,183.419,106.398
21578,100.145,83.3431,106.07,183.419,106.398
21579,100.145,83.4724,106.07,183.419,106.398
21580,100.145,83.256,106.07,183.419,106.398
21581,100.145,83.5283,106.07,183.419,106.398
21582,100.145,83.349,106.07,183.419,106.398
21583,100.145,83.349,106.197,183.419,106.398
21584,100.145,83.1727,106.197,183.419,106.398
21585,100.145,83.4743,106.197,183.419,106.398
21586,100.145,83.206,106.197,183.419,106.398
21587,100.145,83.3501,106.197,183.419,106.398
21588,100.145,83.1269,106.197,183.419,106.398
21589,100.145,83.3113,106.197,183.419,106.398
21590,100.145,83.0775,106.197,183.419,106.398
21591,100.145,83.1904,106.197,183.419,106.398
21592,100.145,83.3826,106.197,183.419,106.398
21593,100.145,82.9229,106.197,183.419,106.398
21594,100.145,83.2133,106.197,183.419,106.398
21595,98.9237,83.2133,106.197,183.419,106.398
21596,97.3971,84.5294,106.197,183.419,106.398
21597,95.8705,84.5294,106.197,183.419,106.398
21598,96.443,78.0998,106.216,183.419,106.398
21599,97.1681,79.2391,106.216,183.419,106.398
21600,97.4353,79.2391,106.216,183.419,106.398
21601,97.6643,81.2621,106.216,183.419,106.398
21602,97.7788,81.2621,106.216,183.419,106.398
21603,97.7788,82.2528,106.216,183.419,106.398
21604,97.6261,82.2528,106.216,183.419,106.398
21605,97.5116,82.5962,106.216,183.419,106.398
21606,97.3589,82.5962,106.216,183.419,106.398
21607,99.0382,82.5962,106.216,183.419,106.398
21608,100.031,81.214,106.216,183.419,106.398
21609,100.031,83.354,106.216,183.419,106.398
21610,100.031,83.5564,106.216,183.419,106.398
21611,100.031,83.3786,106.216,183.419,106.398
21612,100.031,83.5332,106.216,183.419,106.398
21613,99.916,83.5332,106.216,183.419,106.398
21614,100.069,83.5332,106.216,183.419,106.398
21615,100.069,83.3131,106.216,183.419,106.398
21616,100.069,83.479,106.216,183.419,106.398
21617,100.069,83.3675,106.216,183.419,106.398
21618,100.069,83.5715,106.216,183.419,106.398
21619,100.069,83.3264,106.216,183.419,106.398
21620,100.069,83.6081,106.216,183.419,106.398
21621,100.069,83.4583,106.216,183.419,106.398
21622,100.069,83.316,106.216,183.419,106.398
21623,100.069,83.0584,106.216,183.419,106.398
21624,100.069,83.1697,106.216,183.419,106.398
21625,100.069,83.3629,106.216,183.419,106.398
21626,99.8779,83.3629,106.216,183.419,106.398
21627,98.4657,83.3629,106.216,183.419,106.398
21628,96.9391,84.0598,106.216,183.419,106.398
21629,95.4507,84.5077,106.216,183.419,106.398
21630,95.3362,78.1853,105.726,183.419,106.105
21631,96.8246,78.1853,105.726,183.419,106.105
21632,98.1223,79.2787,105.726,183.419,106.105
21633,98.3131,79.2787,105.726,183.419,106.105
21634,98.4276,82.3374,105.726,183.419,106.105
21635,98.4276,83.0001,105.726,183.419,106.105
21636,98.3131,83.0001,105.726,183.419,106.105
21637,98.3131,83.2115,105.726,183.419,106.105
21638,98.3131,83.0139,105.726,183.419,106.105
21639,98.4276,83.0139,105.726,183.419,106.105
21640,98.4276,83.2562,105.726,183.419,106.105
21641,98.3131,83.2562,105.726,183.419,106.105
21642,98.4276,83.0972,105.726,183.419,106.105
21643,98.4276,83.4183,105.726,183.419,106.105
21644,98.3131,83.2322,105.726,183.419,106.105
21645,98.3131,83.4164,105.726,183.419,106.105
21646,98.4276,83.1675,105.726,183.419,106.105
21647,98.3131,83.3712,105.726,183.419,106.105
21648,98.4276,83.1862,105.726,183.419,106.105
21649,98.4276,83.3709,105.726,183.419,106.105
21650,98.4276,83.1748,105.726,183.419,106.105
21651,98.4276,83.3595,105.726,183.419,106.105
21652,98.4276,83.1568,105.726,183.419,106.105
21653,98.4276,83.3079,105.726,183.419,106.105
21654,98.4276,83.115,105.726,183.419,106.105
21655,98.4276,83.357,105.726,183.419,106.105
21656,98.4276,83.222,105.726,183.419,106.105
21657,98.3131,83.222,105.726,183.419,106.105
21658,98.3131,83.3385,105.726,183.419,106.105
21659,98.3131,83.1454,105.726,183.419,106.105
21660,98.3131,83.2681,105.726,183.419,106.105
21661,98.4657,83.1442,105.726,183.419,106.105
21662,98.4657,83.3015,105.726,183.419,106.105
21663,98.4657,83.4488,105.726,183.419,106.105
21664,98.3512,83.4488,105.726,183.419,106.105
21665,98.3512,83.1099,105.726,183.419,106.105
21666,98.3512,83.2921,105.726,183.419,106.105
21667,98.3512,83.4376,105.726,183.419,106.105
21668,98.3512,83.1479,105.726,183.419,106.105
21669,98.3512,82.9868,105.726,183.419,106.105
21670,98.3512,83.1692,105.726,183.419,106.105
21671,98.5039,83.1692,105.726,183.419,106.105
21672,98.3894,83.1692,105.726,183.419,106.105
21673,98.2749,83.1692,105.726,183.419,106.105
21674,98.2749,83.38,105.726,183.419,106.105
21675,98.2749,83.2557,105.726,183.419,106.105
21676,98.3894,83.2557,105.726,183.419,106.105
21677,98.3894,83.411,105.726,183.419,106.105
21678,98.3894,83.5994,105.726,183.419,106.105
21679,98.3894,83.4642,105.726,183.419,106.105
21680,98.3894,83.3366,105.726,183.419,106.105
21681,98.2749,83.3366,105.726,183.419,106.105
21682,98.2749,83.1956,105.726,183.419,106.105
21683,98.3894,83.1956,105.726,183.419,106.105
21684,98.3894,83.4008,105.726,183.419,106.105
21685,98.3894,83.2693,105.726,183.419,106.105
21686,98.2749,83.2693,105.726,183.419,106.105
21687,98.4276,83.2693,105.726,183.419,106.105
21688,98.2749,83.4493,105.726,183.419,106.105
21689,98.3894,83.4493,105.726,183.419,106.105
21690,98.3894,83.0886,105.726,183.419,106.105
21691,98.3894,83.3238,105.726,183.419,106.105
21692,98.2749,83.3238,105.726,183.419,106.105
21693,98.4276,83.3238,105.726,183.419,106.105
21694,98.4276,83.1871,105.726,183.419,106.105
21695,98.3131,83.1871,105.726,183.419,106.105
21696,98.3131,83.3419,105.726,183.419,106.105
21697,98.3131,83.1826,105.726,183.419,106.105
21698,97.9314,83.458,105.726,183.419,106.105
21699,96.443,83.458,105.726,183.419,106.105
21700,95.1835,78.6507,105.726,183.419,106.105
21701,96.5193,78.6507,105.726,183.419,106.105
21702,97.2444,78.6507,105.726,183.419,106.105
21703,97.7788,80.9556,105.726,183.419,106.105
21704,97.9314,80.9556,105.726,183.419,106.105
21705,98.1986,82.5996,105.726,183.419,106.105
21706,98.3131,82.5996,105.726,183.419,106.105
21707,98.3131,83.0179,105.726,183.419,106.105
21708,98.3131,82.8506,105.726,183.419,106.105
21709,98.4276,82.8506,105.726,183.419,106.105
21710,98.3131,83.3199,105.726,183.419,106.105
21711,98.3131,83.0863,105.726,183.419,106.105
21712,98.3131,83.3039,105.726,183.419,106.105
21713,98.4276,83.3039,105.726,183.419,106.105
21714,98.3131,83.1551,105.726,183.419,106.105
21715,98.3131,83.3672,105.726,183.419,106.105
21716,98.4276,83.3672,105.726,183.419,106.105
21717,98.4276,83.1283,105.726,183.419,106.105
21718,98.3131,83.5134,105.726,183.419,106.105
21719,98.3131,83.3757,105.726,183.419,106.105
21720,98.3131,83.4969,105.726,183.419,106.105
21721,98.3131,83.3422,105.726,183.419,106.105
21722,98.4276,83.3422,105.726,183.419,106.105
21723,98.4276,83.1127,105.726,183.419,106.105
21724,98.3131,83.1127,105.726,183.419,106.105
21725,98.1986,83.1127,105.726,183.419,106.105
21726,98.0841,83.1127,105.726,183.419,106.105
21727,98.0841,83.266,105.726,183.419,106.105
21728,97.9314,83.266,105.726,183.419,106.105
21729,97.9314,83.1337,105.726,183.419,106.105
21730,97.8169,83.1337,105.726,183.419,106.105
21731,97.7024,83.1337,105.726,183.419,106.105
21732,97.7024,83.2804,105.726,183.419,106.105
21733,97.7024,83.1438,105.726,183.419,106.105
21734,97.7024,82.8761,105.726,183.419,106.105
21735,97.5879,82.8761,105.726,183.419,106.105
21736,97.8169,82.8761,105.726,183.419,106.105
21737,97.9314,82.8761,105.726,183.419,106.105
21738,99.0001,83.0623,105.726,183.419,106.105
21739,99.687,83.0623,105.726,183.419,106.105
21740,99.687,83.6723,105.726,183.419,106.105
21741,99.687,83.8159,105.726,183.419,106.105
21742,99.687,83.6982,105.726,183.419,106.105
21743,99.687,83.869,105.726,183.419,106.105
21744,99.687,83.7411,105.726,183.419,106.105
21745,99.5725,83.7411,105.726,183.419,106.105
21746,99.7252,83.7411,105.726,183.419,106.105
21747,99.6107,83.7411,105.726,183.419,106.105
21748,99.6107,83.9373,105.726,183.419,106.105
21749,99.7252,83.9373,105.726,183.419,106.105
21750,99.7252,83.8197,105.726,183.419,106.105
21751,99.7252,84.1038,105.726,183.419,106.105
21752,99.6107,84.1038,105.726,183.419,106.105
21753,99.6107,83.8281,105.726,183.419,106.105
21754,99.6107,83.4158,105.726,183.419,106.105
21755,99.6107,83.7839,105.726,183.419,106.105
21756,99.7252,83.7839,105.726,183.419,106.105
21757,99.7252,83.9844,105.726,183.419,106.105
21758,99.8397,83.9844,105.726,183.419,106.105
21759,99.8397,83.8195,105.726,183.419,106.105
21760,99.7252,83.8195,105.726,183.419,106.105
21761,99.7252,83.6931,105.726,183.419,106.105
21762,99.6107,83.6931,105.726,183.419,106.105
21763,99.7634,83.6931,105.726,183.419,106.105
21764,99.8779,83.6931,105.726,183.419,106.105
21765,99.7634,83.889,105.726,183.419,106.105
21766,99.6489,83.889,105.726,183.419,106.105
21767,99.6489,83.6396,105.726,183.419,106.105
21768,99.7634,83.6396,105.726,183.419,106.105
21769,99.6107,83.6396,105.726,183.419,106.105
21770,99.7252,83.6396,105.726,183.419,106.105
21771,99.7252,83.9375,105.726,183.419,106.105
21772,99.7252,83.792,105.726,183.419,106.105
21773,99.7252,84.055,105.726,183.419,106.105
21774,99.7252,83.7832,105.726,183.419,106.105
21775,99.7252,84.0808,105.726,183.419,106.105
21776,99.7252,83.8689,105.726,183.419,106.105
21777,99.6107,83.8689,105.726,183.419,106.105
21778,99.6107,83.6784,105.726,183.419,106.105
21779,99.6107,84.1152,105.726,183.419,106.105
21780,99.6107,83.8248,105.726,183.419,106.105
21781,99.7252,83.8248,105.726,183.419,106.105
21782,99.6107,84.0339,105.726,183.419,106.105
21783,99.6107,83.7402,105.726,183.419,106.105
21784,99.7252,83.7402,105.726,183.419,106.105
21785,99.7252,83.9855,105.726,183.419,106.105
21786,99.7252,83.765,105.726,183.419,106.105
21787,99.6107,83.765,105.726,183.419,106.105
21788,99.6107,83.8883,105.726,183.419,106.105
21789,99.7252,83.8883,105.726,183.419,106.105
21790,99.6107,83.749,105.726,183.419,106.105
21791,99.6107,83.6046,105.726,183.419,106.105
21792,99.6107,83.8287,105.726,183.419,106.105
21793,99.6107,83.706,105.726,183.419,106.105
21794,99.7252,83.706,105.726,183.419,106.105
21795,99.7252,83.8644,105.726,183.419,106.105
21796,99.6107,83.8644,105.726,183.419,106.105
21797,99.7252,83.5951,105.726,183.419,106.105
21798,99.7252,83.869,105.726,183.419,106.105
21799,99.7252,84.1715,105.726,183.419,106.105
21800,99.5725,83.898,105.726,183.419,106.105
21801,99.4581,84.0416,105.726,183.419,106.105
21802,99.4581,83.7632,105.726,183.419,106.105
21803,99.6107,83.7632,105.726,183.419,106.105
21804,99.6107,83.8862,105.726,183.419,106.105
21805,99.4962,83.8862,105.726,183.419,106.105
21806,99.6107,83.7717,105.726,183.419,106.105
21807,99.4962,83.9004,105.726,183.419,106.105
21808,99.4962,83.6895,105.726,183.419,106.105
21809,99.4962,83.8203,105.726,183.419,106.105
21810,99.6107,83.8203,105.726,183.419,106.105
21811,99.4962,83.6691,105.726,183.419,106.105
21812,99.3817,83.6691,105.726,183.419,106.105
21813,99.4962,83.9792,105.726,183.419,106.105
21814,99.6107,83.9792,105.726,183.419,106.105
21815,99.6107,83.6567,105.726,183.419,106.105
21816,99.4962,83.6567,105.726,183.419,106.105
21817,99.4962,84.0124,105.726,183.419,106.105
21818,99.4962,83.6917,105.726,183.419,106.105
21819,99.4962,83.8115,105.726,183.419,106.105
21820,99.4962,83.9692,105.726,183.419,106.105
21821,99.6107,83.9692,105.726,183.419,106.105
21822,99.4962,83.8434,105.726,183.419,106.105
21823,99.4962,83.7086,105.726,183.419,106.105
21824,99.4962,83.9025,105.726,183.419,106.105
21825,99.4962,83.6388,105.726,183.419,106.105
21826,99.4962,83.8822,105.726,183.419,106.105
21827,99.4962,83.7321,105.726,183.419,106.105
21828,99.4962,83.9302,105.726,183.419,106.105
21829,99.4962,83.75,105.726,183.419,106.105
21830,99.4962,83.75,105.726,183.419,105.983
21831,99.4962,83.9871,105.726,183.419,105.983
21832,99.4962,83.8468,105.726,183.419,105.983
21833,99.3817,84.1622,105.726,183.419,105.983
21834,99.5725,84.1622,105.726,183.419,105.983
21835,99.4581,84.1622,105.726,183.419,105.983
21836,99.4581,83.9318,105.726,183.419,105.983
21837,99.5725,83.9318,105.726,183.419,105.983
21838,99.4581,84.088,105.726,183.419,105.983
21839,99.4581,83.7354,105.726,183.419,105.983
21840,99.5725,83.7354,105.726,183.419,105.983
21841,99.5725,84.0267,105.726,183.419,105.983
21842,99.4581,84.0267,105.726,183.419,105.983
21843,99.4581,83.8416,105.726,183.419,105.983
21844,99.4581,83.707,105.726,183.419,105.983
21845,99.5725,83.707,105.726,183.419,105.983
21846,99.5725,84.0622,105.726,183.419,105.983
21847,99.4581,83.8903,105.726,183.419,105.983
21848,99.4581,84.058,105.726,183.419,105.983
21849,99.6107,84.058,105.726,183.419,105.983
21850,99.4962,84.058,105.726,183.419,105.983
21851,99.3817,83.7951,105.726,183.419,105.983
